institution_id,total_students,ug_students,pg_students,total_faculty,required_faculty,faculty_phd_count,total_labs,total_classrooms,computer_count,library_books,total_area_sqft,hostel_capacity,annual_budget,naac_grade,iso_certified,nba_programs,faculty_ratio,phd_percentage,area_per_student,computer_student_ratio,faculty_shortage_amt,risk_score,risk_level,approved,approval_probability
37993,2775,2346,429,138,185,31,20,60,595,20270,44478,1665,8.503826868,B,1,1,20.10869565,0.224637681,16.02810811,4.663865546,47,45,Medium,1,64.23446999
37994,4311,3181,1130,308,288,75,26,70,2110,11490,66793,2586,50.64534493,B++,1,3,13.99675325,0.243506494,15.49362097,2.043127962,0,7,Low,1,94.82343293
37995,3699,3063,636,167,247,81,14,63,954,15304,86845,739,52.00069556,A++,0,0,22.1497006,0.48502994,23.47796702,3.877358491,80,36,Medium,1,71.95004826
37996,1143,860,283,62,77,21,27,20,405,9657,13472,0,32.08056186,B++,0,2,18.43548387,0.338709677,11.78652668,2.822222222,15,52,Medium,0,43.81842239
37997,1319,1032,287,88,88,40,25,22,473,17333,17061,791,27.01707515,B++,0,4,14.98863636,0.454545455,12.93479909,2.78858351,0,28,Low,1,75.31481024
37998,1365,955,410,63,91,23,6,27,593,13928,21381,0,32.00352934,A+,0,2,21.66666667,0.365079365,15.66373626,2.301854975,28,28,Low,1,68.32271391
37999,2477,1855,622,189,166,64,33,47,1215,8712,46716,990,23.2520643,B++,0,3,13.10582011,0.338624339,18.85991118,2.038683128,0,10,Low,1,89.32272318
38000,2700,2168,532,156,180,60,33,47,606,15025,27049,1080,75.78839972,B+,0,0,17.30769231,0.384615385,10.01814815,4.455445545,24,59,Medium,0,41.23624612
38001,2094,1876,218,146,140,68,28,33,451,28176,39881,0,36.05192899,B++,0,5,14.34246575,0.465753425,19.04536772,4.643015521,0,12,Low,1,77.77872275
38002,2731,1947,784,154,183,23,7,42,990,12656,57934,0,79.80983881,B+,0,3,17.73376623,0.149350649,21.21347492,2.758585859,29,36,Medium,0,47.58281833
38003,1304,914,390,91,87,30,12,22,617,16611,18228,521,10.58125915,A,1,2,14.32967033,0.32967033,13.97852761,2.113452188,0,18,Low,1,82.55046582
38004,300,266,34,22,20,8,25,5,95,10003,5033,60,26.34924778,A,0,5,13.63636364,0.363636364,16.77666667,3.157894737,0,13,Low,1,80.30828897
38005,2341,1883,458,165,157,73,11,51,401,10348,52360,936,47.56749343,,1,1,14.18787879,0.442424242,22.36651004,5.837905237,0,23,Low,1,79.04529769
38006,2028,1809,219,168,136,65,37,47,673,21183,48218,1216,56.98394162,B+,1,1,12.07142857,0.386904762,23.77613412,3.013372957,0,10,Low,1,88.50823659
38007,411,290,121,24,28,4,12,8,92,14218,9071,0,25.45199966,B+,0,2,17.125,0.166666667,22.07055961,4.467391304,4,47,Medium,1,59.88379704
38008,2480,2201,279,122,166,26,15,45,418,18523,58239,992,19.29262686,,0,0,20.32786885,0.213114754,23.48346774,5.933014354,44,60,High,0,43.06905584
38009,1739,1480,259,138,116,51,38,33,745,16015,40001,0,59.45219881,A++,1,0,12.60144928,0.369565217,23.00230017,2.334228188,0,1,Low,1,103.8779375
38010,1740,1340,400,95,116,48,33,35,418,22114,32315,1044,46.92164146,A+,0,3,18.31578947,0.505263158,18.57183908,4.162679426,21,34,Medium,1,64.76339574
38011,1695,1282,413,99,113,42,38,28,345,8914,39746,339,9.691203907,A+,1,1,17.12121212,0.424242424,23.44896755,4.913043478,14,40,Medium,1,57.9914273
38012,3870,3065,805,256,258,84,21,57,1486,13887,53161,0,29.7280714,A+,0,0,15.1171875,0.328125,13.73669251,2.604306864,2,51,Medium,0,47.04120635
38013,1822,1436,386,123,122,26,17,37,556,2000,20947,728,17.25945398,B+,1,1,14.81300813,0.211382114,11.49670692,3.276978417,0,55,Medium,0,44.68295283
38014,826,687,139,35,56,5,35,16,188,2000,11448,0,46.78495238,B++,0,1,23.6,0.142857143,13.85956416,4.393617021,21,74,High,0,28.72829064
38015,2929,2128,801,197,196,49,27,48,665,8188,33650,585,59.65480138,B++,1,3,14.8680203,0.248730964,11.48856265,4.404511278,0,48,Medium,0,44.60539807
38016,2056,1488,568,160,138,43,39,34,410,13734,43534,411,20.10035673,A,0,1,12.85,0.26875,21.17412451,5.014634146,0,23,Low,1,80.53328715
38017,2245,1999,246,144,150,36,21,51,815,18718,53904,449,41.65336329,B+,0,0,15.59027778,0.25,24.01069042,2.754601227,6,38,Medium,1,59.18306321
38018,2130,1679,451,205,142,38,6,36,384,19098,52116,1278,52.7292257,A,0,0,10.3902439,0.185365854,24.46760563,5.546875,0,17,Low,1,86.71006204
38019,300,240,60,22,20,7,27,6,59,10005,6218,180,44.30428237,B+,1,1,13.63636364,0.318181818,20.72666667,5.084745763,0,3,Low,1,103.2876362
38020,994,769,225,72,67,30,33,14,322,16394,19901,0,26.10714833,B++,1,3,13.80555556,0.416666667,20.02112676,3.086956522,0,12,Low,1,83.05465013
38021,2786,2355,431,234,186,81,14,40,495,18199,63298,0,5.163314197,B+,1,2,11.90598291,0.346153846,22.72002872,5.628282828,0,12,Low,1,93.30104671
38022,1320,983,337,109,88,54,32,19,222,7461,32639,528,21.59293129,B++,1,3,12.11009174,0.495412844,24.72651515,5.945945946,0,19,Low,1,84.70913694
38023,796,597,199,60,54,15,13,13,263,29549,8630,0,47.70121539,B+,1,3,13.26666667,0.25,10.84170854,3.02661597,0,38,Medium,1,68.07627552
38024,2967,2251,716,134,198,63,31,45,1277,20758,42834,593,38.17197196,B++,0,3,22.14179104,0.470149254,14.43680485,2.323414252,64,44,Medium,1,50.17059493
38025,2176,1916,260,119,146,61,28,32,384,23143,49860,1305,72.25758428,B++,0,0,18.28571429,0.512605042,22.91360294,5.666666667,27,34,Medium,1,72.52635831
38026,2111,1579,532,66,141,33,26,34,683,7333,27405,0,64.52079724,A+,1,3,31.98484848,0.5,12.98199905,3.090775988,75,62,High,0,32.18436157
38027,2168,1834,334,183,145,68,10,35,574,15847,34220,0,73.76309484,B++,0,2,11.84699454,0.371584699,15.78413284,3.777003484,0,13,Low,1,85.60474628
38028,1829,1383,446,104,122,21,37,26,322,17481,38532,0,46.06684553,A,0,1,17.58653846,0.201923077,21.06724986,5.680124224,18,44,Medium,1,55.23000739
38029,2385,1786,599,156,159,34,29,36,1088,27359,41870,1431,36.69536651,B,1,1,15.28846154,0.217948718,17.55555556,2.192095588,3,37,Medium,1,67.87235573
38030,1949,1499,450,101,130,20,13,45,474,28278,33428,1169,23.04546717,A++,1,2,19.2970297,0.198019802,17.15135967,4.111814346,29,49,Medium,1,52.54930874
38031,2327,1950,377,155,156,29,38,34,401,4149,41966,465,52.74041679,A+,1,1,15.01290323,0.187096774,18.03437903,5.802992519,1,57,Medium,0,38.30761951
38032,1700,1288,412,105,114,35,34,25,315,4034,34808,680,19.55356085,B,0,0,16.19047619,0.333333333,20.47529412,5.396825397,9,42,Medium,1,57.96125553
38033,2063,1494,569,122,138,53,14,36,350,3345,37627,825,51.42583276,A,1,1,16.90983607,0.43442623,18.23897237,5.894285714,16,43,Medium,1,52.14351244
38034,2919,2123,796,183,195,30,12,42,520,13268,44609,1751,50.46111419,B+,1,3,15.95081967,0.163934426,15.28228845,5.613461538,12,46,Medium,1,59.86655056
38035,2549,2106,443,193,170,37,16,42,474,25279,33108,0,30.14521419,,1,3,13.20725389,0.191709845,12.98862299,5.377637131,0,52,Medium,1,60.19884937
38036,1503,1247,256,80,101,19,16,22,568,35276,22116,901,23.26719872,A+,1,2,18.7875,0.2375,14.71457086,2.646126761,21,48,Medium,1,51.46361347
38037,1463,1113,350,120,98,52,21,27,328,23792,20374,0,23.37108409,A+,0,5,12.19166667,0.433333333,13.92617908,4.460365854,0,33,Medium,1,75.63357184
38038,2265,1809,456,142,151,33,27,37,977,9351,26963,906,18.5803342,B,0,3,15.95070423,0.232394366,11.90419426,2.318321392,9,66,High,0,36.76669176
38039,1510,1334,176,98,101,41,5,31,457,7297,25430,906,53.24883347,B,1,2,15.40816327,0.418367347,16.8410596,3.304157549,3,44,Medium,1,50.67254657
38040,767,642,125,36,52,18,22,17,143,22713,14040,0,63.52514188,,1,2,21.30555556,0.5,18.30508475,5.363636364,16,43,Medium,1,56.28340708
38041,1280,922,358,74,86,29,10,20,502,12191,15908,0,69.48733366,A,1,0,17.2972973,0.391891892,12.428125,2.549800797,12,39,Medium,1,61.70566129
38042,1978,1596,382,132,132,72,27,46,561,13750,45597,0,24.36603481,A+,1,2,14.98484848,0.545454545,23.0520728,3.525846702,0,5,Low,1,83.71498851
38043,1504,1238,266,141,101,59,29,24,597,8467,21103,902,69.55577309,B,1,4,10.66666667,0.418439716,14.03125,2.519262982,0,28,Low,1,62.88348362
38044,2162,1927,235,149,145,34,11,45,688,14419,46436,1297,33.29617291,A+,1,1,14.51006711,0.228187919,21.47826087,3.14244186,0,23,Low,1,68.97294088
38045,1424,1248,176,92,95,50,20,20,483,27947,35328,284,44.48304794,A,1,0,15.47826087,0.543478261,24.80898876,2.948240166,3,26,Low,1,71.57974796
38046,2078,1726,352,144,139,71,9,45,519,11664,45875,1246,13.91273824,B+,1,2,14.43055556,0.493055556,22.07651588,4.003853565,0,8,Low,1,97.86290548
38047,2471,2088,383,203,165,95,34,56,640,16775,33971,494,20.84383053,B+,1,1,12.17241379,0.467980296,13.74787535,3.8609375,0,34,Medium,1,58.44076221
38048,1146,938,208,94,77,37,36,19,387,26642,13004,0,30.06778559,B+,1,4,12.19148936,0.393617021,11.34729494,2.96124031,0,18,Low,1,82.15633623
38049,1226,1022,204,92,82,20,37,19,384,13493,13635,735,55.4922881,B+,1,0,13.32608696,0.217391304,11.12153344,3.192708333,0,40,Medium,1,60.31021368
38050,3485,2909,576,295,233,47,8,77,685,13960,38584,2091,61.1746781,A+,0,3,11.81355932,0.159322034,11.07144907,5.087591241,0,47,Medium,0,47.82921736
38051,1022,762,260,71,69,11,13,20,238,9472,11342,0,45.07346896,B,1,2,14.3943662,0.154929577,11.09784736,4.294117647,0,43,Medium,1,55.75899805
38052,300,231,69,20,20,9,12,4,55,18632,3433,60,19.93659989,B+,0,2,15,0.45,11.44333333,5.454545455,0,36,Medium,1,63.97710695
38053,1485,1295,190,86,99,25,29,22,438,2053,17724,0,59.55511129,B,1,4,17.26744186,0.290697674,11.93535354,3.390410959,13,74,High,0,27.95420606
38054,2127,1504,623,169,142,87,22,41,564,21651,46001,425,23.34195999,B++,1,1,12.58579882,0.514792899,21.62717442,3.771276596,0,9,Low,1,87.00281207
38055,2737,1921,816,183,183,97,17,45,537,22366,49239,1642,38.74073326,B++,0,1,14.95628415,0.530054645,17.99013518,5.096834264,0,15,Low,1,92.0137244
38056,1185,938,247,85,79,32,7,27,211,16624,22619,474,65.1000916,B++,1,4,13.94117647,0.376470588,19.08776371,5.616113744,0,7,Low,1,92.99036187
38057,2581,2298,283,194,173,45,38,61,459,21365,37047,1032,8.639907924,,1,2,13.30412371,0.231958763,14.35373886,5.623093682,0,55,Medium,0,45.13197799
38058,954,746,208,71,64,35,25,14,284,19603,11592,381,68.85905649,B++,1,1,13.43661972,0.492957746,12.1509434,3.35915493,0,28,Low,1,70.13572002
38059,1767,1319,448,62,118,16,31,27,427,4091,39685,706,78.45829703,B,0,1,28.5,0.258064516,22.45897001,4.138173302,56,56,Medium,0,36.85529673
38060,724,515,209,50,49,15,13,10,348,31511,9795,0,46.27524998,,0,1,14.48,0.3,13.52900552,2.08045977,0,31,Medium,1,68.78502298
38061,2043,1670,373,105,137,27,25,41,341,2000,37421,817,12.99234538,B++,1,2,19.45714286,0.257142857,18.31669114,5.991202346,32,55,Medium,0,49.50803089
38062,1632,1361,271,135,109,28,39,32,497,12548,26125,979,9.286441825,A+,1,1,12.08888889,0.207407407,16.00796569,3.283702213,0,22,Low,1,74.59521467
38063,392,307,85,25,27,6,19,8,89,2000,8275,235,46.74477727,A,1,0,15.68,0.24,21.10969388,4.404494382,2,51,Medium,1,53.96916678
38064,3468,2563,905,293,232,95,33,52,1733,10265,78245,1387,67.87391092,A++,1,2,11.83617747,0.324232082,22.56199539,2.001154068,0,0,Low,1,98.86615573
38065,619,514,105,46,42,21,19,10,151,14585,12261,0,51.97305134,A+,1,1,13.45652174,0.456521739,19.80775444,4.099337748,0,12,Low,1,92.70407075
38066,585,438,147,51,39,25,13,9,173,18051,6267,117,46.15748497,B++,0,0,11.47058824,0.490196078,10.71282051,3.38150289,0,30,Medium,1,78.22154185
38067,1636,1323,313,139,110,49,20,24,436,22502,19491,981,71.06020881,A,1,2,11.76978417,0.352517986,11.91381418,3.752293578,0,32,Medium,1,72.10091485
38068,953,682,271,29,64,9,33,16,381,27369,16705,381,58.62947697,,0,1,32.86206897,0.310344828,17.52885624,2.501312336,35,37,Medium,1,69.12101499
38069,4312,3102,1210,257,288,105,22,91,896,10606,98398,0,43.47423065,A+,1,6,16.77821012,0.408560311,22.81957328,4.8125,31,37,Medium,1,69.64766193
38070,882,726,156,58,59,24,31,13,284,16490,21632,0,45.1654315,B+,0,2,15.20689655,0.413793103,24.5260771,3.105633803,1,38,Medium,1,57.85539487
38071,1016,720,296,94,68,19,38,19,205,18942,24411,203,51.91082072,B++,1,2,10.80851064,0.20212766,24.0265748,4.956097561,0,16,Low,1,87.04222807
38072,2421,1936,485,251,162,123,36,41,583,2000,27737,1452,60.280363,,1,2,9.645418327,0.490039841,11.45683602,4.152658662,0,46,Medium,1,62.81785709
38073,362,317,45,17,25,5,9,8,122,27273,6271,0,58.15831212,A+,0,0,21.29411765,0.294117647,17.32320442,2.967213115,8,35,Medium,1,71.0877852
38074,2523,2065,458,127,169,20,20,57,574,12012,56826,1513,25.37791166,A,1,2,19.86614173,0.157480315,22.52318668,4.395470383,42,44,Medium,1,53.69575985
38075,1734,1238,496,122,116,30,18,35,373,17951,26432,693,54.21643701,B+,1,0,14.21311475,0.245901639,15.24336794,4.648793566,0,20,Low,1,68.34871464
38076,1415,1005,410,114,95,54,6,26,368,22246,23936,849,59.97994618,A+,1,1,12.4122807,0.473684211,16.91590106,3.845108696,0,12,Low,1,88.07596526
38077,581,513,68,32,39,7,5,13,131,10758,8990,348,67.69601455,B+,1,3,18.15625,0.21875,15.47332186,4.435114504,7,47,Medium,1,51.4111412
38078,501,413,88,24,34,5,7,9,221,2444,10561,200,7.292299563,A++,1,5,20.875,0.208333333,21.07984032,2.266968326,10,38,Medium,1,53.58663782
38079,2261,1789,472,115,151,59,34,56,421,24100,52594,904,18.40920328,,0,1,19.66086957,0.513043478,23.26138877,5.370546318,36,47,Medium,1,54.30441253
38080,1515,1362,153,118,101,21,35,32,282,13396,29039,0,54.00804667,A+,0,0,12.83898305,0.177966102,19.16765677,5.372340426,0,28,Low,1,69.70523991
38081,1285,955,330,127,86,50,22,29,338,9992,27006,0,68.99496646,B++,1,4,10.11811024,0.393700787,21.01634241,3.801775148,0,15,Low,1,93.08605142
38082,2772,2432,340,180,185,55,11,43,568,11555,39811,1663,72.00115753,A,0,2,15.4,0.305555556,14.36183261,4.88028169,5,60,High,0,38.55265123
38083,2866,2157,709,189,192,48,22,45,615,8126,49392,573,49.19617428,A,1,1,15.16402116,0.253968254,17.2337753,4.660162602,3,55,Medium,0,43.08142294
38084,2457,2039,418,196,164,86,26,37,466,13425,27224,1474,54.50521654,B+,0,1,12.53571429,0.43877551,11.08017908,5.272532189,0,34,Medium,1,74.75049558
38085,1575,1310,265,68,105,21,18,25,604,7015,21098,630,40.80360626,A+,1,1,23.16176471,0.308823529,13.39555556,2.607615894,37,50,Medium,1,53.42855602
38086,1513,1357,156,144,101,51,21,30,462,13923,35346,0,23.58529541,B++,1,4,10.50694444,0.354166667,23.36153338,3.274891775,0,12,Low,1,92.03348086
38087,1101,805,296,61,74,22,25,17,266,10741,15604,220,76.06156017,B+,0,2,18.04918033,0.360655738,14.17257039,4.139097744,13,58,Medium,0,37.76377255
38088,1793,1515,278,107,120,52,15,31,863,18172,27152,717,9.604675846,A+,1,0,16.75700935,0.485981308,15.14333519,2.077636153,13,22,Low,1,82.21123747
38089,2482,2054,428,267,166,101,14,55,430,18141,35670,0,44.5568374,,0,0,9.29588015,0.378277154,14.37147462,5.772093023,0,40,Medium,1,57.09730634
38090,2309,1782,527,202,154,93,30,49,555,18089,53691,923,79.05406113,B,1,1,11.43069307,0.46039604,23.25292334,4.16036036,0,10,Low,1,92.82819458
38091,4141,3469,672,290,277,92,17,60,1607,22248,89456,1656,46.81351807,B++,1,1,14.27931034,0.317241379,21.60251147,2.576851276,0,2,Low,1,104.6188149
38092,2206,1911,295,149,148,47,16,34,442,19856,46114,441,37.22190832,B+,1,1,14.80536913,0.315436242,20.90389846,4.990950226,0,7,Low,1,89.03244043
38093,2068,1579,489,152,138,49,37,33,390,25815,31345,827,18.0671457,,1,3,13.60526316,0.322368421,15.15715667,5.302564103,0,17,Low,1,95.56902977
38094,2330,1780,550,174,156,89,30,35,1122,13944,56122,932,28.57094144,A++,0,3,13.3908046,0.511494253,24.08669528,2.076648841,0,1,Low,1,101.1597383
38095,3370,2378,992,224,225,77,11,54,1267,2000,52560,0,70.85542998,B,0,0,15.04464286,0.34375,15.59643917,2.659826361,1,35,Medium,1,71.47721809
38096,1992,1552,440,118,133,32,28,47,628,8670,35881,398,24.57492712,A,0,0,16.88135593,0.271186441,18.0125502,3.171974522,15,50,Medium,1,52.54059624
38097,1985,1546,439,152,133,44,14,45,877,9293,27168,0,10.69061884,A,1,1,13.05921053,0.289473684,13.68664987,2.263397948,0,36,Medium,1,62.08402498
38098,3186,2380,806,196,213,53,31,58,602,24296,70005,0,12.20110833,B+,0,1,16.25510204,0.270408163,21.97269303,5.292358804,17,48,Medium,1,60.89114892
38099,1384,1160,224,82,93,22,29,21,237,2000,21288,276,18.39254735,A+,1,3,16.87804878,0.268292683,15.38150289,5.839662447,11,55,Medium,0,42.46302114
38100,2376,2054,322,208,159,102,30,50,678,25605,56200,475,47.59745264,B++,1,0,11.42307692,0.490384615,23.65319865,3.504424779,0,9,Low,1,84.44453308
38101,300,250,50,20,20,5,11,4,127,22616,3281,180,14.36217152,,0,2,15,0.25,10.93666667,2.362204724,0,41,Medium,1,65.23982012
38102,1603,1185,418,85,107,45,27,36,536,7625,28655,961,49.59916226,A+,1,1,18.85882353,0.529411765,17.87585777,2.990671642,22,30,Medium,1,70.19546815
38103,768,591,177,65,52,28,22,13,217,8358,19191,0,57.68456955,B++,0,2,11.81538462,0.430769231,24.98828125,3.539170507,0,23,Low,1,69.56986547
38104,2842,2501,341,199,190,42,10,59,893,21205,46293,0,52.03538323,A,1,3,14.28140704,0.211055276,16.28888107,3.182530795,0,14,Low,1,84.84011043
38105,3376,2982,394,226,226,75,5,73,1090,19450,81696,1350,29.26900945,A,1,0,14.9380531,0.331858407,24.19905213,3.097247706,0,10,Low,1,88.82660431
38106,735,649,86,64,49,11,27,15,218,17034,16534,294,20.05694146,,1,1,11.484375,0.171875,22.4952381,3.371559633,0,30,Medium,1,68.12152737
38107,2436,2009,427,196,163,84,8,39,983,20042,60623,487,61.97929031,A+,1,3,12.42857143,0.428571429,24.886289,2.478128179,0,3,Low,1,91.76403162
38108,1203,859,344,60,81,22,21,19,498,14036,26857,240,54.7870909,B+,1,4,20.05,0.366666667,22.32502078,2.415662651,21,27,Low,1,75.07067629
38109,300,235,65,23,20,4,6,4,88,18059,6998,120,6.168768104,B,1,1,13.04347826,0.173913043,23.32666667,3.409090909,0,18,Low,1,77.14691674
38110,1493,1323,170,118,100,32,13,24,512,23131,15514,895,74.10186657,A+,0,1,12.65254237,0.271186441,10.39115874,2.916015625,0,35,Medium,1,63.41107324
38111,394,279,115,27,27,6,11,6,142,14655,7390,236,31.91765327,B++,1,2,14.59259259,0.222222222,18.75634518,2.774647887,0,15,Low,1,82.20926349
38112,2301,1914,387,182,154,55,36,46,401,28051,30769,1380,34.18707334,A+,1,1,12.64285714,0.302197802,13.37201217,5.738154613,0,30,Medium,1,66.06927021
38113,3269,2507,762,188,218,85,11,48,1207,25301,55019,0,19.90743133,B++,1,4,17.38829787,0.45212766,16.83052921,2.708367854,30,20,Low,1,84.25145638
38114,2513,1856,657,220,168,97,13,43,491,21194,41921,0,69.47032786,B++,0,2,11.42272727,0.440909091,16.68165539,5.118126273,0,11,Low,1,86.12137095
38115,2315,1793,522,208,155,103,31,57,797,15699,56651,926,53.83725083,,1,2,11.12980769,0.495192308,24.4712743,2.904642409,0,7,Low,1,94.10880998
38116,1662,1412,250,78,111,42,28,27,281,5827,17727,997,28.72445833,A,0,2,21.30769231,0.538461538,10.66606498,5.914590747,33,63,High,0,29.79315011
38117,1434,1264,170,104,96,47,28,26,384,24887,16258,860,11.38898654,A++,0,1,13.78846154,0.451923077,11.33751743,3.734375,0,38,Medium,1,62.49866096
38118,1028,775,253,58,69,13,11,20,232,5361,18103,205,9.009808091,B+,1,1,17.72413793,0.224137931,17.60992218,4.431034483,11,56,Medium,0,47.91765904
38119,2481,2223,258,185,166,75,11,56,591,26453,26416,992,60.3724586,A+,1,3,13.41081081,0.405405405,10.64731963,4.197969543,0,24,Low,1,76.14169106
38120,1377,1149,228,80,92,15,11,23,326,14327,21458,0,38.50057662,A,0,3,17.2125,0.1875,15.58315178,4.22392638,12,50,Medium,0,46.12364355
38121,1780,1544,236,126,119,33,25,25,597,19701,33056,356,33.77155588,B,1,1,14.12698413,0.261904762,18.57078652,2.981574539,0,11,Low,1,89.65677549
38122,3362,2434,928,179,225,39,14,70,995,10836,79036,0,59.77415683,B+,0,5,18.78212291,0.217877095,23.50862582,3.378894472,46,47,Medium,1,51.53264719
38123,2032,1667,365,119,136,33,32,31,346,9347,26362,1219,7.997015795,,1,1,17.07563025,0.277310924,12.9734252,5.87283237,17,84,High,0,15.88665889
38124,1942,1380,562,136,130,42,6,45,953,8829,40767,1165,8.10997275,A,1,0,14.27941176,0.308823529,20.992276,2.037775446,0,10,Low,1,88.67909832
38125,1840,1387,453,154,123,54,31,28,481,17551,21232,368,34.31422127,B++,0,3,11.94805195,0.350649351,11.53913043,3.825363825,0,35,Medium,1,58.66132825
38126,2032,1795,237,47,136,24,5,33,574,14887,36890,1219,8.75190201,B,1,2,43.23404255,0.510638298,18.15452756,3.540069686,89,31,Medium,1,71.14019592
38127,300,250,50,22,20,7,6,5,51,10268,4892,120,30.958301,B++,1,0,13.63636364,0.318181818,16.30666667,5.882352941,0,8,Low,1,85.77832194
38128,459,339,120,41,31,18,31,6,189,12223,10303,0,67.19493229,B++,1,1,11.19512195,0.43902439,22.44662309,2.428571429,0,0,Low,1,106.8410141
38129,1920,1678,242,141,128,77,19,32,334,11433,27735,384,53.97290847,A++,1,1,13.61702128,0.546099291,14.4453125,5.748502994,0,29,Low,1,73.45378265
38130,2926,2584,342,220,196,87,24,47,644,6359,43608,0,55.98979783,B++,1,3,13.3,0.395454545,14.90362269,4.543478261,0,34,Medium,1,75.1519943
38131,2004,1690,314,101,134,27,34,28,370,16034,20972,1202,79.07017737,B,1,1,19.84158416,0.267326733,10.46506986,5.416216216,33,65,High,0,33.17516061
38132,2712,1992,720,207,181,82,31,51,929,15086,55418,1084,64.96817267,B++,1,3,13.10144928,0.396135266,20.43436578,2.91926803,0,0,Low,1,100.6393323
38133,2153,1799,354,132,144,65,33,31,468,9175,32810,861,40.46102353,B++,1,4,16.31060606,0.492424242,15.23920111,4.60042735,12,39,Medium,1,65.57802935
38134,3397,2900,497,237,227,37,32,66,727,28127,46429,679,53.44942553,A++,1,1,14.33333333,0.156118143,13.66764792,4.672627235,0,39,Medium,1,65.14296424
38135,3893,3395,498,262,260,60,37,62,701,5078,93716,778,50.31903093,A+,0,5,14.85877863,0.229007634,24.07295145,5.553495007,0,27,Low,1,70.04067788
38136,2238,1858,380,134,150,29,15,37,533,9819,30858,1342,32.69996186,B+,1,1,16.70149254,0.21641791,13.78820375,4.198874296,16,74,High,0,21.41720123
